Flow,Head,Power,Vibration,Efficiency_Index,Specific_Power,label
104.12319948212422,55.35429005105369,50.76804144233977,1.3616694478885583,112.76414264757278,0.4875766515749349,normal
111.08027989798265,56.71164377219955,51.7473331463559,1.2443854563510728,121.33522682840544,0.4658552600697978,normal
108.71639239861227,56.84316737392885,49.86488815760764,0.5,120.91652130204017,0.45866944808200516,normal
107.74359333231347,54.06008751990293,52.90763978345875,0.8215945487021282,111.27527596476264,0.4910513716506966,normal
112.03892096280289,53.639637925763395,51.433055935779095,0.5,116.28120081930797,0.45906418086435136,normal
113.43666507498651,55.130238438282746,50.94712229525464,1.5,121.6353617220623,0.4491239390055452,normal
113.10426706372066,56.436060207496574,51.810634518676395,1.5,126.21908019931013,0.45807850937585604,normal
107.20260825592453,55.23176733108903,50.55561641876813,1.1981000488058529,117.56214286848372,0.4715894209074411,normal
108.96929208049595,52.371672529681675,45.84531583434108,1.5,121.03273418413752,0.4207177502792003,normal
111.10421143801187,53.66195926008193,49.16810174754939,1.5,116.62958785568738,0.4425403922014356,normal
113.25181709040787,54.87671189400937,51.99528004541309,1.5,120.11599852964605,0.45911210011574155,normal
108.4027525405157,54.87389065945695,48.65401443316951,0.8432908837147354,117.69664808794718,0.4488263705864722,normal
109.38113674445394,58.28757029464968,49.6275458246051,0.5,123.20990342101256,0.45371210108043897,normal
106.31221675331324,52.69002009600167,48.25860614349488,0.5,111.40552118533684,0.4539328325881989,normal
106.01264458639777,55.84264873639312,52.97320432533628,0.5,113.17991161493165,0.4996875988927603,normal
112.70841940798066,57.48185518054715,52.80248742903002,0.9901941136592347,130.01884518512182,0.46848751173955044,normal
114.52080009523607,58.785749575704656,48.526885174765454,0.5,141.14341908448284,0.4237386108957643,normal
109.75996626139889,54.3260042946934,50.24549666731514,0.5,123.93584733837386,0.4577761630308522,normal
113.34510965964009,55.819049087867,48.86584325372659,0.631226199935974,129.0219533613962,0.4311244037730401,normal
111.20545341682545,55.94960059533108,51.02490773171896,0.5,122.80563380227066,0.45883457784781884,normal
107.84960081798292,55.32580288592215,50.84947179540388,0.888295456439933,127.04214151347992,0.47148502116143376,normal
111.20465201836139,54.83525799793449,51.35284261935544,1.5,123.66608791882082,0.46178681579876335,normal
115.12678855488656,55.72662564916674,50.55319741284648,1.3786808801713721,132.85426797364664,0.4391088955776475,normal
109.8805798696335,50.77958985796719,54.892343677314116,1.097892390303869,100.30509362496512,0.49956364666874564,normal
115.21547885271336,56.13678248343772,48.286793724982104,0.8740013568445372,133.91078779810388,0.4190998795188799,normal
101.26751631970085,55.210296506103276,47.148994409272476,0.6693289193854697,120.98695309856585,0.465588528850998,normal
112.73967501458408,54.629208505369554,49.34484966549756,0.5,121.02866605608344,0.43768841112435236,normal
110.29015689412724,58.41143699286593,47.386686224066224,1.5,119.88603765773215,0.42965471379191383,normal
109.00330883178044,53.875109968682416,47.51256288332335,0.5,126.05043106056709,0.43588183658502844,normal
110.30586925511834,54.32820668489162,48.33114224300339,0.5,129.9530624370474,0.43815566779194837,normal
103.3747702846637,58.319255503674555,48.463018490947285,1.386355079878018,124.74211376907161,0.4688089549189366,normal
109.26776037387496,53.613231158583574,48.40896983008323,0.5,117.40903427262866,0.4430306727383675,normal
111.19037523837248,54.08314119510577,50.86369825074235,0.5,116.27334184655831,0.4574469479417858,normal
114.92631348247173,54.75495762761525,49.15635156485777,0.5,115.03317025369446,0.42772059459328593,normal
108.2724326057545,56.40122413688258,49.7008090418792,0.5,120.82201909784972,0.4590347458416939,normal
107.30502132368937,55.34633751225552,51.49038795750156,0.5,108.91001129232042,0.47985068026153516,normal
108.32747652138488,52.84562442141289,48.72279579203096,0.5,113.38375302225317,0.4497731961164942,normal
113.05134039234025,54.11305239478802,49.55909016882546,1.069025205145451,116.24500174474143,0.4383768432860304,normal
111.09583703219894,53.98774261131298,50.60959997682153,1.5,110.92085616066956,0.4555490185163672,normal
108.23413265410987,54.87129825796159,46.764053665632964,0.5,120.62210756634803,0.4320638239234175,normal
111.71089144371119,55.70973943104971,46.02515748508236,1.5,139.4954097866884,0.41200241514741714,normal
110.32359183116013,55.69700959314662,50.576862214662874,0.5,118.39542181227108,0.45844103619854004,normal
113.22881663510964,52.03998040991933,50.82002380094483,0.5,109.52389504236274,0.4488258807463403,normal
107.65982302040882,56.773234979268096,53.44036689142069,0.5,118.68613159296527,0.49638170392411307,normal
108.9077928446741,55.42094807666104,50.26349145977802,0.9690566769717704,120.85701080973388,0.46152336472323136,normal
108.69297282289281,57.30755341265651,51.36623286209682,0.5445023573880874,106.9335391862482,0.4725809871187655,normal
105.12161683955961,55.740330545484454,49.67421226069004,0.9500630164962992,123.83099778588438,0.47254040873404946,normal
110.98706759021525,56.83553826289294,50.49537870264181,1.4341195936412128,125.3726924507202,0.45496632485249316,normal
110.87018424059963,55.77757551908355,52.77876140291589,0.7890041450962864,121.68289099518802,0.4760410681048344,normal
110.01704485547486,57.24370959367125,46.46001196979061,0.987868248452997,134.02630108595474,0.42229830485380715,normal
109.21804288874951,55.870417726696296,50.68936042928613,1.5,130.04017475630667,0.46411159387654644,normal
105.28209752649862,54.83680792259516,53.559311216795614,0.5,105.7350325803374,0.5087219191714267,normal
108.59784892411547,58.7873912007448,50.47005703201557,0.5,109.82353429978528,0.46474269119768347,normal
108.8576182782441,56.48172853713315,52.750954938721414,1.264796852080303,111.37339936875364,0.4845867040678891,normal
107.32574243592794,55.95624070167402,48.951313084117594,0.9449616348325794,125.76426498897706,0.45610038670117287,normal
109.4623809611133,52.872825972436104,49.946587509727145,0.5,116.79720149088239,0.4562899748287111,normal
111.34683618938179,52.85282063756077,50.05587450398098,0.5,116.84831245587729,0.4495491364415189,normal
116.28728633736843,55.48785913690309,46.30401486773538,0.6308073493794534,132.47875020066874,0.39818638759196323,normal
110.58192604277279,55.24253532961374,48.053036953582996,0.5436757249067978,127.24381634880898,0.4345469303948394,normal
110.85850130240921,53.97646239165281,48.171874867693354,0.5,124.12737961905047,0.434534779626429,normal
109.75184694744611,55.2349711660201,51.370110130054215,1.5,117.86364994703351,0.4680569037402671,normal
103.6040959490032,57.64771154673932,51.45358850947343,1.436824837869865,119.19677296245433,0.49663661983174573,normal
109.91162041516928,56.1590041242505,50.54006073784422,0.6565372419527391,123.24135749068454,0.4598245398176704,normal
110.20076736647009,53.0983191504121,51.37350482809284,1.1396250148353533,112.46381426772021,0.4661810039041783,normal
118.21080704161761,54.81415195476176,49.72641764546371,1.5,123.77350083134935,0.4206588083549594,normal
109.35879678406293,53.658389198579066,52.003219449232574,0.5,120.51254876557852,0.4755284485836868,normal
111.0051578077787,54.3538334726524,50.014647404386785,0.5,132.58837583815662,0.45056146886825593,normal
109.88429410098252,54.31064055728393,50.09644007904459,0.7824183757582018,129.51715858427463,0.4559017285682771,normal
106.10440654126823,54.20392402899333,49.557345611229316,1.5,120.10944746561391,0.4670620830897575,normal
113.80940938171673,52.908107713377674,51.140750796060715,0.5,107.88109929510595,0.4493543251347551,normal
112.50644344228925,54.78724219746968,49.29800197231181,1.5,113.79743959880572,0.4381793613396028,normal
112.63677315681015,54.065653938587815,51.62738562866345,0.6067981281432142,114.72190296748805,0.45835284271182225,normal
106.96870848401754,50.117585516662885,48.113084765473324,0.5,111.12023098854112,0.44978653101037946,normal
114.67598103645366,58.4216200408361,48.16847290878634,0.5,138.4195118371121,0.4200397681658776,normal
105.32716312402573,56.81461609036112,51.145711258544175,0.5,118.13490913413509,0.48558899011387646,normal
111.95619031266757,54.37283212512501,49.85242630902831,1.5,113.60646268203928,0.4452851220152898,normal
117.30151875269993,55.031365082901,49.243514306411456,1.5,141.62430053680785,0.4198028670918223,normal
106.69821224956438,53.04724275447073,51.48342955412576,0.5338294526821381,118.21341176778935,0.4825144488006312,normal
108.11234090132409,57.82620479635144,48.98789764318986,1.5,119.25016672914998,0.45312030783591684,normal
110.3321712169588,58.162147824621854,49.66633124283272,1.5,117.17928470688707,0.4501527545852004,normal
108.32174781961267,55.26115621374421,52.332046583451934,0.6559499121838905,113.87141514419892,0.483116706974516,normal
104.83112189644622,56.70588440697558,52.56523724301775,1.1209382049078656,120.2252506986832,0.5014277801349366,normal
110.22854324935342,55.29214463155654,52.62066368378388,0.5709015467595228,115.63833203507986,0.4773778338644125,normal
106.45898762091298,52.77212426854012,49.52979037177681,0.8180834078763708,114.9023462866929,0.4652476133147023,normal
111.5786414354506,54.3136277183939,52.05117150830745,0.5,113.86876817297967,0.46649762331012035,normal
106.93525255255399,55.219879944619926,48.418411953718866,1.1915946484407787,122.84872593191095,0.4527825047885012,normal
115.16644801672513,54.242420468760926,48.488495208796564,0.5,134.9167419962144,0.42102969764878995,normal
107.38915569221254,54.63557787094161,46.0825735789594,1.5,129.9442664073177,0.42911756641349186,normal
108.92646161264774,54.84766740415147,52.788113669830885,1.5,116.43297473115561,0.4846215731575728,normal
112.7117240578989,54.86520250355756,48.5600335848732,0.5,116.75616667884961,0.4308339133300319,normal
105.89711894522014,55.08709748416247,49.78911236708824,0.5,129.6921136546845,0.4701649335963415,normal
110.75819978201376,53.232324889339,48.48279276345286,0.6564496066128794,111.56811145115262,0.43773546718109996,normal
114.35714251427476,53.80497308478677,51.1586087472169,0.9079826074479017,121.21334233089601,0.447358225075209,normal
104.64172255146258,52.85902622383338,49.373943898804434,0.5,111.1851866606218,0.4718380223785442,normal
110.61544619510768,56.629692582810335,47.82530518261175,0.897680983991306,130.27903975968823,0.4323564781893046,normal
110.86627598082808,51.49058843026613,50.736104273643434,0.5,117.40835811992132,0.4576333368028327,normal
112.6060762392577,56.922650572194875,47.61044995864962,0.5,129.8662087046998,0.4228053327662786,normal
105.87683096373972,57.3105823287714,48.60432379114085,0.5,122.14103037971594,0.459064772619818,normal
105.59847795638575,54.496365688362296,46.48851814228986,0.5,116.69145452116784,0.4402385204950777,normal
111.73980521872299,50.6614381869545,47.626736479670654,1.5,125.52866226795324,0.4262289160090773,normal
110.98994891077729,54.39781573005452,50.2975486162008,1.5,121.63488770065332,0.45317209942552494,normal
110.83497616781959,54.89302639785197,46.72577326982846,0.5568105749691706,134.35649290877282,0.42157967154248727,normal
111.15482736498991,53.31566963345181,47.53142379229714,0.7188424001651812,129.74357143283441,0.4276145669194157,normal
107.7332509280717,54.141302676986264,49.99605180644532,0.5,128.28204730344166,0.46407261371656433,normal
110.77417899053668,57.55032533143892,49.09398850651158,0.8008022214734067,141.65175351883832,0.44318981653220657,normal
110.97690824432894,56.10821193716957,53.32006105993218,0.5,118.66622175640519,0.4804608582362092,normal
107.61882860657877,53.45905980936983,53.05649424337396,0.9447270671544978,109.29182052355485,0.4930038213324948,normal
116.21924837048252,52.337334717340944,48.553462562081414,1.5,121.94321083506604,0.417774704492396,normal
111.57944306970596,54.454971137317045,50.92856269733914,0.5,123.74455682838675,0.45643319987795444,normal
106.02898834265784,54.6442387010826,51.24880426146575,1.4463149671332873,117.05091394778113,0.4833470976116077,normal
112.18851202877943,55.82699864560553,49.00420190329266,0.5,123.14726617335694,0.4368023122895099,normal
106.75106109924226,54.1078054790539,47.50743077250299,0.5,125.95800497858083,0.44503005251917027,normal
112.62361534580818,55.85249929226977,49.97950258448657,0.5,132.20326454367336,0.44377462033385323,normal
113.86198526335801,58.22525673343372,49.711923875309814,0.5,125.8820190032827,0.43659807374454385,normal
107.26439227216096,56.359168370740434,49.273725838382305,0.5,123.85376519259407,0.45936703071037316,normal
113.21125376414774,54.919852487782045,50.737194780274145,0.5,122.1413920643854,0.44816387633874927,normal
111.37593642312166,54.69474921491118,48.748783988324,0.5404652464246774,124.92697549815577,0.4376958355297645,normal
112.74020053331496,54.40554477636688,48.080004087368096,0.5,121.49599280732363,0.4264672533263155,normal
116.32264327551316,56.967734854086906,50.18180495058305,1.0689232506545896,119.99252002097393,0.43140185871055475,normal
109.18203961332377,53.95447759008116,50.643283487614795,1.5,111.92712690336148,0.4638426173675551,normal
107.48754611880837,55.07537118166664,48.03892509349991,0.5118184065872661,117.71421714497974,0.4469254939867725,normal
107.03495190124825,55.085329836468475,51.546817684985136,0.5,116.40265927900423,0.48158864266089657,normal
107.28063238344853,54.16369301198078,47.04919810370654,0.5,125.78475566172199,0.43856189714634347,normal
109.74299430195299,52.712557420193164,49.036477568807264,1.5,119.8138358707164,0.4468301364828395,normal
111.13717324938881,55.53829083936278,49.569985773003985,0.8477906694279792,115.82233915483975,0.44602524859747,normal
110.9223026644334,54.89832671357436,48.93962714558012,0.6069897272888397,117.46256272631723,0.4412063717467881,normal
112.75727749678674,55.833734115727616,49.05823254408135,0.5,124.37345043502668,0.43507818916966295,normal
110.04333963959303,54.11066615593472,53.118457470513526,0.5973413205776712,112.22857101463624,0.48270487938460294,normal
114.84511359052439,57.03470216468841,48.581859851601834,0.5,132.5681311225207,0.4230206920409152,normal
109.11781055587348,53.538710364646924,54.068702870786524,1.5,109.72641340259602,0.4955075812082319,normal
119.06723055529874,57.85340047336315,50.72854463288509,1.5,142.4132650242778,0.42604958534981213,normal
112.08555782588336,52.087272483619564,50.15342522885332,0.5,110.59116006867562,0.44745661933811626,normal
107.14280814527906,55.724616774261484,50.793733922312775,0.7270214690098432,111.89429257580919,0.47407506231649754,normal
106.43035833979629,55.79238447087771,54.216546248753254,0.5,110.26507917973412,0.5094086554350351,normal
111.60824138414395,53.674071553431865,48.344011660114255,0.5289507111107443,123.40511901332748,0.43315807710437015,normal
109.25512404891383,55.707323229768356,48.132636801772684,1.5,131.14859004304674,0.44055266771443047,normal
112.38000164697364,57.13253111626693,48.74188967238013,0.7497482624433596,131.77548449554365,0.43372387012212565,normal
111.57745874857848,51.30530193440989,50.0535719116076,0.5,124.32073997695205,0.4485993140943979,normal
109.75723695781042,55.83790801248469,47.12371479197905,0.5,119.72826822811457,0.429344940422908,normal
107.17735427310532,50.8445486327832,50.037232065531015,1.5,113.4818429781817,0.4668638439344581,normal
104.95050925104712,53.39055866079465,52.822578555689454,0.9795447859311368,107.13621434155588,0.503309402015627,normal
108.51161682644326,57.71527727483491,50.252345651041296,0.6312348431252306,115.88401788665311,0.4631056716103561,normal
112.8546626477449,54.03036327767991,49.512190901707875,0.5,110.4192929904159,0.4387252533599416,normal
110.71364581376734,53.04353339265171,48.96973258552729,0.5,113.17809588471695,0.44230981450642504,normal
105.84753740429338,54.67010378502553,51.49751950758594,1.5,119.16160112622771,0.4865254335049997,normal
110.57726975283727,58.44651056360592,48.623612044603256,0.734156562648309,140.19467714676645,0.4397251959065524,normal
111.28439126576279,51.947196254656625,53.07732653433208,0.5119917721915899,108.21429684830223,0.4769521174863044,normal
107.05380854599622,53.24781681393443,53.22226624619059,0.7369361604571526,105.16513414540758,0.4971543420257583,normal
110.51241701981843,57.49571947196604,50.42791799776965,1.5,120.60797709985297,0.45630996861118633,normal
110.19402906148666,58.09617057256289,49.98080818653892,0.5,126.88608459045412,0.4535709253818048,normal
106.19009900723125,54.82761462618286,51.717766347069265,0.5,109.90648085435976,0.48703001827427816,normal
111.19262453449427,52.934912162455596,51.824664170378874,0.8793228388845714,123.28502900173908,0.46608004731664315,normal
111.86928175456079,58.49307250301526,48.656680448234304,1.094234196956466,126.16978643494531,0.4349422759327616,normal
113.61017081058425,57.65740398624866,49.12240811143883,1.2472909775378922,135.96645925566403,0.43237684908476165,normal
113.51267350678302,56.13157831293705,47.79608760886117,1.5,145.02059711361002,0.4210638839806835,normal
105.40776877347636,53.6459960851043,50.68177489722343,0.5,115.89385934906629,0.4808163098995424,normal
106.87391653361625,54.918284431936605,51.11104647242815,0.5,108.37959209613022,0.478236857522806,normal
111.71678422402887,54.732733198258614,47.75012393689788,1.5,118.17835124393513,0.427421213751749,normal
111.71261983637403,55.55141884102596,49.241335158639735,0.5709506585673316,127.7572645270654,0.44078578400522656,normal
111.71682562102016,57.41833573021889,47.75457680403108,0.976193374449591,135.33511888253986,0.4274609138874858,normal
120.0,56.46569506856234,48.50200031626027,1.097528845189896,148.31174447898528,0.40418333260064115,normal
111.90296836897723,53.204373205025405,50.918361767043834,0.7907902385524267,120.1333351208198,0.45502243643911644,normal
113.785218800602,57.29416075003256,48.77752988886954,0.5,130.41228995412416,0.4286807194673229,normal
113.18000587831068,55.521886900021926,49.498623406612836,1.407081116985631,123.44394394383515,0.4373442339496671,normal
112.17130417101933,56.14510965976486,47.28781378675448,1.5,124.48385738966275,0.42156783069126486,normal
108.94910251786551,57.44423476546434,50.311650349541104,0.8051420684493954,125.1992128072369,0.461790402353251,normal
112.52989740164422,53.14736625081075,49.926211133592254,0.6705272717755004,111.37818234634852,0.4436706319185903,normal
107.42391595154143,54.94029070215589,48.785067916611396,0.5,126.48203564456153,0.45413599970124136,normal
109.21060464419998,54.11424241440131,49.68497617052921,0.5,122.45029385435998,0.45494643928996387,normal
108.38212150723632,52.38690095772424,50.30049146750574,0.5,116.02390869852474,0.4641032146620615,normal
110.2729137979544,55.57784996267487,48.641886418484425,0.5,117.66967919389768,0.4411045677681384,normal
117.71552855557836,59.18592758597404,47.5395624266637,1.5,145.45489544297752,0.4038512387120368,normal
103.77578269136085,51.93320375915708,53.009290721144694,1.5,99.69011729749838,0.5108059783850867,normal
112.28753396791504,54.94619898158422,48.944545492149544,1.0785870251544472,126.7043671402507,0.43588583101530304,normal
104.62428042936783,56.067571558457956,49.83873316135519,0.7290813255564951,120.8105108213549,0.476359144172488,normal
108.42689378070189,55.20513033609364,51.68473289170052,0.5,112.83812330081105,0.4766781617811258,normal
113.62983532322455,54.8114532458071,55.0,1.5,110.54527046980901,0.48402780272912066,normal
110.21426673031822,52.83463939425696,47.92585591685189,0.5,125.63356965528268,0.434842574412607,normal
106.40751740690231,55.387977904900275,50.74971202287752,0.5,109.57403209034054,0.4769372764508109,normal
107.61565430246677,53.73872670497346,48.82074619117649,0.6808212493558043,114.0340247592178,0.45365840178141276,normal
112.26532582978226,51.35013049170241,49.10201615903882,1.5,117.43960604023482,0.4373747224152989,normal
107.56544456094288,56.99098703418955,48.79964663165535,1.5,131.2721955263458,0.45367400634255867,normal
110.72152863193992,56.59730969973674,48.12390838699903,0.5,123.90924612305794,0.4346391216502548,normal
110.15190613301272,55.08610162808513,49.93118106369223,1.5,132.39861540378433,0.45329384087193686,normal
107.82799884131394,55.3817911470095,47.542495521586275,0.5,117.12509770638884,0.44091048328405075,normal
117.14648029775108,56.7905300211926,51.578012610853115,0.5,138.98356649084639,0.4402864861109856,normal
112.1130634077267,55.37389942796347,50.09167156005562,1.5,131.3691116842384,0.44679602528644613,normal
103.2495247111413,56.50669592460219,50.704058288169065,1.5,106.83776088704012,0.49108272351800025,normal
110.62151438256475,54.50419633187692,49.22301898008963,0.9069125444716376,112.49373897551838,0.44496786009358674,normal
107.79404511743871,57.18663956428991,49.38799344298042,0.8543346610561877,129.3078421788366,0.4581699567077529,normal
112.84144444932075,55.53464287655447,50.47927317527888,1.5,121.79965204438801,0.44734692093207973,normal
107.35826420522433,55.32341990600979,48.05991561265696,1.5,117.36166721732972,0.44765920463400183,normal
109.61754519511034,52.88323151881328,49.403349275977774,1.5,127.96794634653332,0.45068833403772623,normal
111.68329092993486,55.47825975716952,48.56731081020258,0.8046318497268726,119.95977855264282,0.43486639738978644,normal
112.88585064723374,53.61340847084258,48.51571864901498,1.5,120.21292373276884,0.42977678726848545,normal
105.99901197648074,53.93619545578584,46.483602932290594,1.5,119.25209582484825,0.4385286393431273,normal
108.88499588053017,53.64104061947313,52.23221098246667,0.5,96.16990416191994,0.4797007161581355,normal
108.4168489627968,53.22294178016796,48.85576874474372,1.5,118.64769450026829,0.45062892679051786,normal
107.82223589142096,58.541285671694936,51.93896009193925,0.692791759226769,115.9892674408665,0.4817091686220791,normal
115.88484746760366,57.218898436647336,51.78132053565715,0.5,133.24357878364077,0.4468342602193845,normal
111.34993903653651,58.200612503573765,47.856667155805845,0.9495174506526335,141.7907661921718,0.42978619602402085,normal
105.79705348554985,52.96184163407406,48.18598127387859,0.5,117.63018119979466,0.4554567375073756,normal
113.05953982351592,55.11875624985149,54.26750493225947,0.706153636519262,116.22850189612957,0.47999049471614386,normal
117.07385399004211,52.84415395799317,52.9182099032119,1.5,117.86627403783991,0.45200706774123856,normal
113.44155086850382,53.84050853800489,49.94746914445316,0.5,118.00109315866818,0.4402925411523808,normal
104.93543344681996,53.46978836097237,50.42895517736225,0.5558053726437925,107.84259041905308,0.4805712716891552,normal
108.38588642377917,57.06597334406927,48.94858932842135,1.5,134.72019646380028,0.451614047657669,normal
114.22303716395541,54.33961720316373,50.72058785700057,0.5596025041836223,126.87179738602323,0.444048667171647,normal
107.64110178127073,56.780632222823364,48.80469683212922,0.5,126.52284607452124,0.45340205154996893,normal
111.47939809382076,56.006868149314194,46.612743726169356,0.5807772549364758,137.96528696854327,0.41812876733341736,normal
112.58211351143112,58.83939792017465,47.79740702248158,0.732829754711116,138.1671596530526,0.42455595393554657,normal
106.9102317614064,52.53425962810046,50.03515457975098,0.9996488197079514,113.28808753611332,0.4680109030481244,normal
109.80158214646066,57.09872206631133,48.11488794082902,1.5,134.17670173784626,0.4381984900586559,normal
100.0,56.910734784001214,49.88787089181078,0.601666516297877,102.24587774149667,0.49887870392932077,normal
106.5853745288857,53.37770193662161,48.20889826761189,1.5,123.35992836446518,0.45230312346694135,normal
109.1581061620228,56.6785555607886,48.69607679583001,0.7629703852897524,132.35200953946526,0.4461059106086429,normal
105.84072272678384,55.560241605043714,51.42194217735532,0.5,109.89457994643737,0.4858426923657041,normal
115.44137101310545,54.62087290007766,50.41246757940017,1.0728007748259023,132.8588658498633,0.4366932469728193,normal
105.23286207346456,53.62677418838,49.98389263114442,1.264863780494741,100.38534534488872,0.47498368068014984,normal
108.53318504434338,53.80148424758469,51.46493995511775,0.8165562076353219,115.46297999218696,0.47418620820815793,normal
110.43580192428698,58.41635349297654,50.80101432224558,0.5,127.24426312111001,0.46000493478617566,normal
114.80424429688705,55.00113803159581,52.41093881875228,0.5,118.61375614860852,0.4565243966650893,normal
105.21379282940187,56.303550002552434,49.23356789614143,0.5,120.43909661170227,0.46793833873123936,normal
113.8772125071832,53.68183436388741,49.28394170245415,0.5,127.65320550125269,0.43278141591816693,normal
110.03411020339863,53.7002450896306,47.83148455601442,1.1190827876963958,112.38238245387059,0.43469687747645525,normal
106.72830449650684,56.80330801541657,49.28503213771263,0.5,129.16576857393437,0.461780330048674,normal
111.5403449142109,52.75070631408078,51.60794982383741,1.40928371098915,111.67141620959411,0.4626841471652837,normal
110.66353231857823,54.307977053491214,52.16664562043689,0.5,121.05535097515221,0.47139869888538194,normal
107.99927707613735,55.056712351787056,51.60050861347778,0.5,118.94079579685608,0.47778568091075985,normal
110.23267361663339,55.18562100306676,47.00968022241761,0.7505852691511887,126.61525961448804,0.42645867376354263,normal
108.71562134379413,54.70151119163974,51.80524202110122,0.5,114.33826287726528,0.4765206775644094,normal
