time,load_factor,temperature,ripple,label_life,label_thermal
28,0.7146901982034297,74.65445185550438,2.896731548713627,95.51634225643187,0.0
29,0.3325152889039984,66.61910228914088,1.6044142351858426,101.97792882407079,0.0
30,0.7252813963310067,74.97825827246353,2.0906025931094616,99.5469870344527,0.0
31,0.41936688658110405,68.97990500546942,1.3653222189246401,103.1733889053768,0.0
32,0.3455361150896956,66.2808377494301,0.6892685180093758,106.55365740995312,0.0
33,0.9642198760773333,79.9177243476179,1.8751852884387978,100.62407355780601,0.0
34,0.9759424231521916,78.11328540918755,2.1357480852903388,99.3212595735483,0.0
35,0.8658781436815228,77.51624288317787,1.6211499434496923,101.89425028275154,0.0
36,0.5132296384213595,69.68546865879145,2.029752330254605,99.85123834872698,0.0
37,0.3683704798044687,68.06357759324867,1.8106945093168803,100.9465274534156,0.0
38,0.7789631185585097,75.49117112714111,1.8521559579599804,100.7392202102001,0.0
39,0.6081067456177209,70.7384522754705,3.1739039055868634,94.13048047206568,0.0
40,0.38542676439134516,68.49212495262552,1.1318926488713725,104.34053675564314,0.0
41,0.6466238370778892,72.61423921381515,1.7600968843036737,101.19951557848164,0.0
42,0.32407196478065287,66.22163915484555,1.660463145387396,101.69768427306302,0.0
43,0.9365242814551473,79.53261408772106,2.950283596432813,95.24858201783593,0.0
44,0.48114598712001183,68.2066926866076,2.5105008438182908,97.44749578090854,0.0
45,0.7637655990477874,72.43623332147033,1.5533085765628796,102.23345711718561,0.0
46,0.5181977532625877,71.32065825163741,1.6846987018964197,101.5765064905179,0.0
47,0.6640476148244676,73.05943903353722,2.375511649986998,98.12244175006501,0.0
48,0.6826971955402957,72.9650583682305,2.1117353533382266,99.44132323330886,0.0
49,0.42939811886786894,69.35384065683799,2.181281345542863,99.09359327228569,0.0
50,0.9787092394351908,79.87383247654117,1.3755645886888619,103.12217705655569,0.0
51,0.8425929763527802,76.43675923809224,2.627363342204803,96.86318328897599,0.0
52,0.9576492590949324,81.9676396263712,2.5370919115838038,97.31454044208098,0.0
53,0.9263791452993542,78.92088995599241,2.1319464586348005,99.340267706826,0.0
54,0.7185299851677596,74.55185086595725,1.7764737801657755,101.11763109917112,0.0
55,0.9453119645161818,79.10108163059378,2.4251064051726146,97.87446797413693,0.0
56,0.36194475143634364,67.44525680005232,1.566160737947204,102.16919631026398,0.0
57,0.4371880036934016,69.19239583838255,2.824546905148283,95.87726547425858,0.0
58,0.33165910223737666,66.3961700747349,2.55312944927255,97.23435275363725,0.0
59,0.527731231534285,70.83389246890223,2.491710654688816,97.54144672655592,0.0
60,0.5720741027826374,71.76000306045161,1.6532613082824774,101.73369345858761,0.0
61,0.4899443222417271,69.16600616994974,1.6162264319926398,101.9188678400368,0.0
62,0.8801162564063505,77.89956940150714,2.2992911832606637,98.50354408369668,0.0
63,0.5497273286855124,72.04853234489313,1.5352568488633875,102.32371575568307,0.0
64,0.49665415678116653,69.22835470001245,2.405200136777716,97.97399931611142,0.0
65,0.6798872582107739,73.45284058513406,1.3969301209642884,103.01534939517856,0.0
66,0.3986469574823338,68.0860796066997,1.8756932650462974,100.62153367476851,0.0
67,0.8615378865278278,75.22330086981154,2.0349030634123335,99.82548468293834,0.0
68,0.35218545057583955,66.73808990044849,1.8956338207462597,100.5218308962687,0.0
69,0.9908208556203622,79.11821743779619,2.573205408778798,97.133972956106,0.0
70,0.8405713385076601,74.89978621950145,3.0599873130445436,94.70006343477728,0.0
71,0.43910097707392065,68.5577005706003,2.7724943840472434,96.13752807976378,0.0
72,0.3038654819865217,66.15711112378916,2.511836116308139,97.44081941845931,0.0
73,0.8708229999183839,77.02909803381488,2.808165564240392,95.95917217879804,0.0
74,0.7948001406933319,77.3165071011377,1.6712468264534932,101.64376586773254,0.0
75,0.810305017628691,76.42765882619804,2.1711579632669986,99.14421018366501,0.0
76,0.8398892426801621,75.7658296115088,2.8567443911862433,95.71627804406879,0.0
77,0.35183125621386324,66.44673036781437,2.3993367240513814,98.0033163797431,0.0
78,0.5509260099809907,71.0907991650041,2.095061180097254,99.52469409951374,0.0
79,0.3811083416675908,66.84332979053137,1.362792415495556,103.18603792252222,0.0
80,0.9041723981129155,78.9696391508431,2.946788165640444,95.26605917179778,0.0
81,0.7363086887792905,74.9692972340987,2.192333975553092,99.03833012223454,0.0
82,0.5316286173968544,71.98915573376507,2.016354547031304,99.91822726484348,0.0
83,0.34449084520021656,67.12165899613919,2.007046486671485,99.96476756664258,0.0
84,0.5176876252009635,69.57638101917337,2.736086674009336,96.31956662995331,0.0
85,0.5276283254187228,69.02210509863107,2.9475761209756652,95.26211939512167,0.0
86,0.8107243248366449,75.84181091278093,3.0762796603162172,94.61860169841891,0.0
87,0.7462902299486491,73.03579442779005,2.122127813608106,99.38936093195947,0.0
88,0.9210489198034286,77.3811718650417,2.0765487848462847,99.61725607576858,0.0
89,0.6305504476133645,72.47369798647841,1.906623039204224,100.46688480397889,0.0
90,0.3837159721568112,67.88192279453685,2.6083999478393767,96.95800026080312,0.0
91,0.7992713510560965,74.88990763227636,2.4265896752484495,97.86705162375775,0.0
92,0.8325495340318281,78.44971569898787,1.8468525444396158,100.76573727780192,0.0
93,0.6928940382986473,75.51408901803025,1.87404627847503,100.62976860762485,0.0
94,0.8396770259681927,76.79582845550736,2.1744555522133546,99.12772223893323,0.0
95,0.6456569174550735,74.18503077104013,2.7651978569583346,96.17401071520833,0.0
96,0.6659129805673958,72.93001655782638,2.184322392864719,99.07838803567641,0.0
97,0.5992787128509847,72.32353178525182,2.190027407538439,99.0498629623078,0.0
98,0.3177933887208666,66.36009763341148,2.5624409137897963,97.18779543105101,0.0
99,0.37552399889531307,69.1488397101772,2.448856433601462,97.75571783199268,0.0
100,0.322000429980714,66.75166145561906,2.31140496737516,98.4429751631242,0.0
101,0.7454872878846462,72.27901562086386,1.5228978977412757,102.38551051129362,0.0
102,0.5200491867534287,70.30615950378771,2.393106678548271,98.03446660725865,0.0
103,0.6559994838152918,73.36351988049218,1.9959884631662854,100.02005768416858,0.0
104,0.9352965317482651,79.8337108855992,2.3345637827833694,98.32718108608316,0.0
105,0.4745045604042124,68.74316792301408,2.229891604788648,98.85054197605676,0.0
106,0.5872680461249408,71.52822984755261,2.7285221678143086,96.35738916092846,0.0
107,0.828885796980134,76.10030523340988,2.5958587678744323,97.02070616062784,0.0
108,0.4601587158441357,69.2873425470684,1.8614508371681566,100.69274581415922,0.0
109,0.35388593688015507,67.55754577296995,2.151065198471606,99.24467400764198,0.0
110,0.5028260170396376,68.22016055702237,2.073092855373979,99.6345357231301,0.0
111,0.4128549010778031,69.05091648869988,1.9554639107794414,100.2226804461028,0.0
112,0.950788356639801,78.76938373028146,2.2506430701671634,98.74678464916418,0.0
113,0.8656842656950918,76.6017120866429,2.860021960541264,95.69989019729368,0.0
114,0.7433826295572964,74.70702147162044,1.5463944650142945,102.26802767492853,0.0
115,0.9100224131314023,77.23420194287479,2.150360190038549,99.24819904980725,0.0
116,0.8625704538293801,77.74291472383439,2.287528919466435,98.56235540266782,0.0
117,0.4305990412202251,68.91896189709074,2.184281048551466,99.07859475724267,0.0
118,0.9247912989429843,78.15294711730212,3.315923999039982,93.4203800048001,0.0
119,0.6775395693409555,73.04157802421997,2.441526350140736,97.79236824929632,0.0
120,0.8652081086148438,76.71925451887911,1.9661637889331933,100.16918105533404,0.0
121,0.9272639099464453,78.90475399647603,2.181366713377355,99.09316643311323,0.0
122,0.5226024324803047,69.73600521333026,3.4136285062101184,92.9318574689494,0.0
123,0.37703634716937373,67.47760393027622,1.9655953623241422,100.17202318837928,0.0
124,0.45955461377935913,69.45464308754197,2.4115923197622755,97.94203840118863,0.0
125,0.5989754520383794,69.55311697023238,2.9228176401170494,95.38591179941476,0.0
126,0.8726103361457451,76.95632855090474,1.2188434487310282,103.90578275634486,0.0
127,0.9025114082794403,76.48458013398321,2.9784711519649383,95.1076442401753,0.0
128,0.30486649137183347,66.66850923365588,0.6425197460116017,106.787401269942,0.0
129,0.6575231118042959,72.06025382928648,2.4399054171866856,97.80047291406657,0.0
130,0.5921877022041453,70.87401032444824,1.7959217044640559,101.02039147767972,0.0
131,0.45547546732951116,68.48319407040721,2.2790199820625925,98.60490008968704,0.0
132,0.38390575713357794,64.82348847976716,2.4370653092688808,97.8146734536556,0.0
133,0.5363306199825395,69.60055843873974,1.8390689641523918,100.80465517923804,0.0
134,0.9600367927387634,78.66268809628514,2.3542481491649827,98.22875925417509,0.0
135,0.5262420524145286,68.66550427663051,2.6653319289827384,96.67334035508631,0.0
136,0.6631534352203563,73.82140512761882,2.360953990127758,98.19523004936121,0.0
137,0.7921132712266244,75.360499453439,3.3352719113736553,93.32364044313172,0.0
138,0.5545407216655058,69.28695164074774,2.449204125638158,97.75397937180921,0.0
139,0.9802474579046725,80.44972353387514,1.3149758852762985,103.42512057361851,0.0
140,0.9737131064594777,80.65277481898798,2.5084192340671905,97.45790382966405,0.0
141,0.4762476070777549,70.04485428108386,1.5651144777574886,102.17442761121255,0.0
142,0.6480739541246698,73.38118469085066,3.2795083008433132,93.60245849578344,0.0
143,0.5106148168717387,70.22085241825913,2.412107948342994,97.93946025828502,0.0
144,0.49938834606422733,71.34333985699489,1.4842289783117266,102.57885510844136,0.0
145,0.32582086314817293,67.02090051934647,1.8717362744342858,100.64131862782857,0.0
146,0.7266950337859277,73.35444101121078,1.6163483777121685,101.91825811143916,0.0
147,0.651875316260203,72.69020403624621,3.0768899676995547,94.61555016150223,0.0
148,0.3360351258749925,66.64247185844133,2.913137232881893,95.43431383559053,0.0
149,0.495052524965628,70.79311809904428,1.3556617118456162,103.22169144077192,0.0
150,0.9357861201766575,79.41441121705019,2.231433533721566,98.84283233139217,0.0
151,0.46769332346688064,67.81074824139475,2.277436778183162,98.61281610908419,0.0
152,0.40142641046385613,70.22475135142993,2.3109604366496823,98.44519781675159,0.0
153,0.642616932194294,72.79482089088043,2.615194694103706,96.92402652948147,0.0
154,0.9899553178774205,80.00977482275152,3.109370897052659,94.4531455147367,0.0
155,0.4694386900580503,68.29714862900191,2.377628353727639,98.11185823136181,0.0
156,0.770494883184115,76.44534108009924,2.5676635195575064,97.16168240221246,0.0
157,0.8331337307301023,78.087170435849,2.0724764079173355,99.63761796041332,0.0
158,0.46634628079467977,68.43915610435506,2.2304571592982847,98.84771420350857,0.0
159,0.8097514440283016,75.90823464482776,2.9816303369619974,95.09184831519002,0.0
160,0.5574481929034772,70.85720522581101,2.7142263594851403,96.4288682025743,0.0
161,0.7426140814155056,75.3458418326444,2.4184401798896595,97.9077991005517,0.0
162,0.7434707975326262,72.87388417020078,2.5971070382960733,97.01446480851963,0.0
163,0.6750422788523309,74.43025556183743,1.8519977229012916,100.74001138549355,0.0
164,0.3632028390380858,66.7403254779903,2.1573014515576494,99.21349274221176,0.0
165,0.8847117469124666,76.61449861697349,1.8681283857733515,100.65935807113324,0.0
166,0.5245460454802151,70.38964019090277,1.3156305933304602,103.4218470333477,0.0
167,0.4305629572798979,67.64467125461265,1.9704212617060128,100.14789369146993,0.0
168,0.3285425990883347,66.93482261261943,2.1729201248416743,99.13539937579162,0.0
169,0.7136250602317693,72.76061778507217,3.498858848026856,92.50570575986572,0.0
170,0.7742950532895976,76.45900262680702,3.0733036181223796,94.63348190938811,0.0
171,0.3116114802494993,66.43546555957602,1.810274492021641,100.94862753989179,0.0
172,0.6584651408094966,73.35499139660867,2.1958933911533176,99.02053304423342,0.0
173,0.45854704263855656,69.77654708540246,3.052047900614039,94.7397604969298,0.0
174,0.7516209532866149,74.60210974577765,2.7447368586362373,96.27631570681882,0.0
175,0.422056500303494,68.23266179552948,1.5349462458620007,102.32526877069,0.0
176,0.7836564166717261,74.14596047684488,3.1205173124352967,94.39741343782352,0.0
177,0.5707147424103762,71.5405625844416,1.8512672261865397,100.7436638690673,0.0
178,0.9557109921157141,78.32169639519907,2.145609694813608,99.27195152593197,0.0
179,0.39626466090219525,66.55967581385376,2.0541933627665103,99.72903318616744,0.0
180,0.5387464457351809,71.47835683149093,1.8765929277630629,100.61703536118469,0.0
181,0.37943146486841234,65.99075716287341,1.603854215663953,101.98072892168024,0.0
182,0.9472855327949938,79.67766615840972,2.331509886365636,98.34245056817181,0.0
183,0.9141375473666866,77.81816986921812,2.528865987881944,97.35567006059028,0.0
184,0.4805591394006089,67.86547535515253,2.353765204944224,98.23117397527888,0.0
185,0.7619888322239252,75.62321167588215,2.7759825792428643,96.12008710378568,0.0
186,0.872055540140851,78.44703531461344,2.403604502200383,97.98197748899808,0.0
187,0.6886405681196236,74.90072035564604,1.9191611489173668,100.40419425541316,0.0
188,0.6707554048492045,73.07855550710592,2.5501293932163147,97.24935303391842,0.0
189,0.46929660363031617,69.27866730679538,2.322677150138831,98.38661424930585,0.0
190,0.36517193746412946,66.22675962181158,2.870326453652051,95.64836773173974,0.0
191,0.9280510305673286,79.59732350341906,2.2834569310705497,98.58271534464726,0.0
192,0.9302926400143312,79.50638587761821,2.3720432332183887,98.13978383390806,0.0
193,0.7431710200912875,74.46162537488412,3.3875880172954242,93.06205991352287,0.0
194,0.5373208537340904,69.59272479334194,2.7315820843792036,96.34208957810398,0.0
195,0.5444467022288626,71.08835803056402,2.7754933000387605,96.1225334998062,0.0
196,0.8081689752091674,75.51780743214796,2.8305233378588457,95.84738331070577,0.0
197,0.9279771819668039,79.06279570408559,1.85500143539439,100.72499282302805,0.0
198,0.920960496985582,78.1018594474691,1.6521115927720673,101.73944203613966,0.0
199,0.8459128821003365,77.11015537787976,3.101853421477361,94.4907328926132,0.0
200,0.7494221523080014,76.0135521987418,3.5362379366259074,92.31881031687047,0.0
201,0.3588979754965342,67.20527288978212,1.9435701548677244,100.28214922566137,0.0
202,0.4131400998662296,66.68062523397846,2.289268274376451,98.55365862811774,0.0
203,0.9289879319689553,78.01899773239924,2.2369926049691906,98.81503697515404,0.0
204,0.7245003417617129,74.5375003034859,1.5361325100197418,102.3193374499013,0.0
205,0.3064379361316407,64.45586482132124,2.1110382410746786,99.44480879462661,0.0
206,0.37103008000622245,68.13647434481541,2.4887271694434725,97.55636415278263,0.0
207,0.764451238375639,74.96495659230382,2.706922513221534,96.46538743389233,0.0
208,0.30354310869235307,66.75108253432376,2.5324847006559628,97.33757649672019,0.0
209,0.41256563599224905,67.42670046941022,2.477050102068769,97.61474948965615,0.0
210,0.6841136525566103,74.87775370195767,2.677039884143921,96.6148005792804,0.0
211,0.7843266383848853,77.78447210683015,2.322283923316175,98.38858038341913,0.0
212,0.7563728816518203,75.15986464637653,2.338500973920505,98.30749513039747,0.0
213,0.4569885166223918,69.3630411683681,2.0287767796489673,99.85611610175516,0.0
214,0.798525454943275,75.42446730004879,1.7697058312743406,101.1514708436283,0.0
215,0.46607436124776,69.45682557284749,1.829711853581723,100.85144073209139,0.0
216,0.5277797887114873,71.2016019613443,2.9247253166107585,95.37637341694621,0.0
217,0.8225439835826169,78.49294932458021,1.4835154862109086,102.58242256894546,0.0
218,0.7547430293330502,74.318361446168,2.7646423967902027,96.17678801604899,0.0
219,0.8944563873459246,78.06531756942118,2.813136267603311,95.93431866198344,0.0
220,0.7603290246102403,75.40449715954688,2.2938470868276664,98.53076456586167,0.0
221,0.6978160223348301,73.55195845400657,2.2745788846998365,98.62710557650082,0.0
222,0.3655723374796647,65.87877545985364,1.9611994030742785,100.19400298462861,0.0
223,0.5574010621416035,71.73332067934841,2.5390448733236077,97.30477563338196,0.0
224,0.48564165737720777,70.53275840017939,2.665380790235041,96.67309604882479,0.0
225,0.4707927503653585,68.88312950909027,2.5594014881282052,97.20299255935898,0.0
226,0.9811073883267118,78.2646302266923,3.2513204438224825,93.74339778088759,0.0
227,0.5751684072667322,70.5391680739114,2.0392764154295655,99.80361792285217,0.0
228,0.9244325886239793,79.43144028661966,3.3304178928431574,93.34791053578421,0.0
229,0.741797038198084,75.90787062917347,2.880670825075102,95.59664587462449,0.0
230,0.8563679124791539,77.47595336944406,2.298975933307276,98.50512033346362,0.0
231,0.6518459651736345,73.8838014073576,2.502074353140079,97.4896282342996,0.0
232,0.7038327192384514,73.69171149635895,2.554722349461354,97.22638825269323,0.0
233,0.6447623856732048,73.77141688065534,2.8338153937624577,95.83092303118771,0.0
234,0.4366700914586311,68.67232615782025,2.0490054078315483,99.75497296084225,0.0
235,0.8057164806830537,73.61626859616813,2.1808173317811144,99.09591334109443,0.0
236,0.496540653708599,70.53971843042662,2.5396682942389743,97.30165852880513,0.0
237,0.31702117650201767,64.39086181228599,2.412785975159531,97.93607012420235,0.0
238,0.7518306071350174,72.81826438264926,2.495584101829766,97.52207949085117,0.0
239,0.42397747558493426,67.3934949295806,3.06484036632009,94.67579816839955,0.0
240,0.95832100904704,80.11228982462495,3.490190712872284,92.54904643563859,0.0
241,0.9677500039018112,78.22221512676848,2.424308889758231,97.87845555120884,0.0
242,0.9404050731543139,77.9637774259032,3.028602712080709,94.85698643959645,0.0
243,0.559111090178811,70.6993942127693,2.5607323020045456,97.19633848997728,0.0
244,0.3108196315702072,63.98592461227969,1.393820755653923,103.03089622173039,0.0
245,0.9498229938114078,78.43490212989754,2.9859919998115294,95.07004000094236,0.0
246,0.5997289038221201,72.69044191553618,2.2767050053188393,98.6164749734058,0.0
247,0.9766583733305687,79.26062274524956,3.491350956613662,92.5432452169317,0.0
248,0.9745339839624769,79.99082271236342,2.7360172516301726,96.31991374184913,0.0
249,0.8971066188271519,78.16528543129074,2.1592055204800653,99.20397239759967,0.0
250,0.50611422444871,70.80251469739183,2.7504250713317426,96.24787464334129,0.0
251,0.5695684100213476,70.63001293061801,1.567729914681361,102.1613504265932,0.0
252,0.8957956700617997,78.01580035564521,2.4073952817966675,97.96302359101666,0.0
253,0.5218454036093944,71.93361847963388,2.735473116558405,96.32263441720798,0.0
254,0.4186449226802647,67.87532595529609,2.151276548668916,99.24361725665543,0.0
255,0.6897608837208451,74.09179461294721,3.234419854497432,93.82790072751284,0.0
256,0.9553083419125465,79.39489484126076,3.5509217638300314,92.24539118084985,0.0
257,0.7872208576724811,74.4112887986718,2.180125792225218,99.09937103887391,0.0
258,0.6990428190625555,74.64290821600959,1.900567802913558,100.49716098543222,0.0
259,0.368023545639538,69.20983305417714,2.9517412802459053,95.24129359877047,0.0
260,0.7305050586894188,75.77293975132336,3.1337950983838034,94.33102450808099,0.0
261,0.9930376950729842,78.70433808471583,2.681927477725841,96.5903626113708,0.0
262,0.3980588106655668,68.37885696555074,2.816132447687696,95.91933776156152,0.0
263,0.6628307566546157,73.6439866137253,2.707439020921061,96.4628048953947,0.0
264,0.9141611503495688,79.56703986684494,3.0666122800751756,94.66693859962412,0.0
265,0.818538032427943,76.9149810008992,3.4609149621337467,92.69542518933126,0.0
266,0.7879110186966876,76.27228292635853,3.2088426774314103,93.95578661284294,0.0
267,0.7917388587909764,76.59134185073266,2.5621436663471555,97.18928166826423,0.0
268,0.5516438058538287,72.08676766937245,1.8571544904534671,100.71422754773266,0.0
269,0.5055142909851453,70.39608910649764,1.912676071148248,100.43661964425876,0.0
270,0.8665528088349594,77.88444515977362,2.4548077397323174,97.72596130133842,0.0
271,0.8670793762754265,75.7468315673452,2.864206803175948,95.67896598412025,0.0
272,0.9069506230060724,77.56109168328874,3.1354394509754338,94.32280274512283,0.0
273,0.93926838678953,78.78669342452501,3.402149371382466,92.98925314308767,0.0
274,0.6579396792026564,72.20122462903792,2.8737435130747486,95.63128243462626,0.0
275,0.6510614062810397,72.56258948951971,2.3767409595136417,98.11629520243179,0.0
276,0.8588066252767426,78.85350959334035,3.3172160972827065,93.41391951358646,0.0
277,0.7549747515444356,76.17634317554638,2.3816441472953445,98.09177926352328,0.0
278,0.7913768140803923,74.63334688051556,1.7401716198159578,101.2991419009202,0.0
279,0.8570548686052706,75.78858868266468,2.417304428184877,97.91347785907561,0.0
280,0.9230037392722963,78.87307369758372,2.177359731342121,99.11320134328939,0.0
281,0.536596609796075,71.11133759352661,2.4584048287086837,97.70797585645659,0.0
282,0.5629080668479608,71.52377833013175,2.9405116237524753,95.29744188123762,0.0
283,0.3657873578886083,67.2462148715299,2.7170734216344723,96.41463289182764,0.0
284,0.7047960986973217,75.15373615476723,2.157111150959776,99.21444424520112,0.0
285,0.32515959165771946,65.56759553439197,2.052958247193624,99.73520876403188,0.0
286,0.6259186126927221,71.60556133455792,2.5823387742107458,97.08830612894627,0.0
287,0.6798512442953035,73.94107880746954,2.522974710678104,97.38512644660948,0.0
288,0.500578876489799,69.11374746337036,2.7147960562320463,96.42601971883977,0.0
289,0.7135832823983075,75.34599865273638,2.5294931958247933,97.35253402087604,0.0
290,0.3213501749573346,68.50206853849524,2.5976683741330717,97.01165812933465,0.0
291,0.3261437321244501,67.66716771104893,2.94596843455157,95.27015782724214,0.0
292,0.8758203924617607,78.28026820086863,2.265089054517727,98.67455472741136,0.0
293,0.552133448987884,70.49168717621943,2.5801032262269823,97.0994838688651,0.0
294,0.38894235885631934,68.72405871173787,2.5128166209053564,97.43591689547321,0.0
295,0.6655702820383631,72.43293183942521,2.986702920007045,95.06648539996478,0.0
296,0.8389954871690275,76.1423222013046,3.3025144475539308,93.48742776223034,0.0
297,0.4510747192477902,68.71814431747866,2.6107260280443696,96.94636985977816,0.0
298,0.7360233330733001,75.48670963650652,2.7130729488416,96.434635255792,0.0
299,0.3597432254956376,69.14005958418969,1.8832652316790348,100.58367384160482,0.0
300,0.3361772048180254,66.12587641310566,1.4676563207730302,102.66171839613484,0.0
301,0.6719482420977035,74.02327900838938,2.943567523238653,95.28216238380674,0.0
302,0.6784445851270745,73.51150099953995,2.7181006323705597,96.4094968381472,0.0
303,0.7462009310487445,74.69294914351721,3.0531458505679443,94.73427074716028,0.0
304,0.808263933605863,77.00462778634886,3.6180115132781365,91.90994243360932,0.0
305,0.9830964556237742,78.69577238910507,3.5608287466225095,92.19585626688745,0.0
306,0.6614102438108367,72.92773892749604,2.7192740425700834,96.40362978714958,0.0
307,0.5260695310588721,70.88155480512322,2.1028368597867937,99.48581570106603,0.0
308,0.8566303363380925,77.7880105566121,2.720585159580589,96.39707420209706,0.0
309,0.48958257588345194,71.51069213051086,2.0322080283577844,99.83895985821108,0.0
310,0.6072799944939453,72.36490222707934,2.2577966643031804,98.7110166784841,0.0
311,0.35491946693958615,66.5277489085916,2.8098544835123263,95.95072758243836,0.0
312,0.31774552039082027,65.12572681001599,2.797996580573735,96.01001709713132,0.0
313,0.9738538902745475,79.4912270704567,3.8691198533010303,90.65440073349485,0.0
314,0.885186084358544,77.40453991474345,2.7441009103477456,96.27949544826127,0.0
315,0.7871819442655885,75.15918359346134,3.334318306360086,93.32840846819957,0.0
316,0.5862670610899889,71.50380462421604,2.320047622680248,98.39976188659875,0.0
317,0.42130602404959205,70.24666438893365,1.9123464797039684,100.43826760148016,0.0
318,0.4095059298697602,69.0217353835756,2.2051385257623273,98.97430737118836,0.0
319,0.47517002871521674,68.51886652382237,2.6731571886744643,96.63421405662768,0.0
320,0.6844586652942843,74.47317608519644,2.8183730437467767,95.90813478126611,0.0
321,0.8002171458900436,77.1974558636519,2.869130721821987,95.65434639089007,0.0
322,0.7621381637024118,76.16167812870655,3.4310395290615943,92.84480235469204,0.0
323,0.49595372786215997,68.8392321094617,2.370895566736543,98.14552216631728,0.0
324,0.9684056964642358,79.56435486995144,2.8698191185226496,95.65090440738675,0.0
325,0.8165278416870378,74.15898542898032,3.268036663822255,93.65981668088872,0.0
326,0.6880478367579804,73.91904596048279,2.837081879630756,95.81459060184622,0.0
327,0.7282045223640465,75.8553642862968,2.754188667391136,96.22905666304432,0.0
328,0.593720043699453,73.18459278206996,2.9411656908757626,95.29417154562118,0.0
329,0.4734116926508102,70.40571134552313,2.476091415632821,97.6195429218359,0.0
330,0.5491808750558831,72.29531095039033,3.4971445301454147,92.51427734927293,0.0
331,0.8304922773250583,76.35616946895878,2.4847777425153623,97.57611128742319,0.0
332,0.3100754420408291,66.69076337589291,2.213461572615934,98.93269213692034,0.0
333,0.38125084835484135,66.78612429307108,2.819263774390375,95.90368112804812,0.0
334,0.3322018494152269,64.62410965614839,2.4500020733510404,97.7499896332448,0.0
335,0.32851016162327906,66.0578289917889,3.1336633934401896,94.33168303279905,0.0
336,0.898822408807705,77.66679846216603,3.1604482050199567,94.19775897490021,0.0
337,0.7925605015660165,73.01370358992295,3.5746121213607607,92.1269393931962,0.0
338,0.6319216803611276,72.53261484972485,2.7926555586947748,96.03672220652612,0.0
339,0.368483912455701,69.09590479474964,2.2416169799134686,98.79191510043266,0.0
340,0.6441311125817826,73.65441842887131,2.377602439113887,98.11198780443057,0.0
341,0.631430239546396,73.89012404346344,2.9855678131729952,95.07216093413503,0.0
342,0.4212413089370106,67.69185727961644,2.2066474363229633,98.96676281838518,0.0
343,0.6036961544665811,72.49924439766174,3.3245391324213394,93.3773043378933,0.0
344,0.5789533140781613,71.03976126709996,1.9743811018224489,100.12809449088776,0.0
345,0.7310950686365515,75.45966559427762,3.139045571972569,94.30477214013716,0.0
346,0.7445655556073506,71.97705512233007,2.6264584818040597,96.8677075909797,0.0
347,0.33171280684043114,65.41393544686464,2.693252882769628,96.53373558615186,0.0
348,0.5622288302385299,68.41225067978645,1.7250392244000756,101.37480387799963,0.0
349,0.7381019409999654,74.89065627040426,3.372981345382575,93.13509327308712,0.0
350,0.6521953810060613,74.43293198308399,2.7431782472143293,96.28410876392836,0.0
351,0.8995428888318255,79.60715781935843,3.5026856689364267,92.48657165531786,0.0
352,0.7610855421332614,75.18716021871127,2.3082651795324067,98.45867410233797,0.0
